,date_id,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,air_yards,yards_after_catch,posteam_timeouts_remaining,posteam_score,defteam_score,score_differential,fourth_down_converted,fourth_down_failed,rush_attempt,pass_attempt,temp,humd,wspd,cond,rain,snow,run_location_left,run_location_middle,run_location_right,run_gap_end,run_gap_guard,run_gap_tackle,pass_location_left,pass_location_middle,pass_location_right,pass_length_deep,pass_length_short
1308,2011-11-27TEN,2.0,188.0,188.0,188.0,4,4.0,1.0,2,pass,2.0,0,0,1.0,0,2.0,0.0,2.0,13.0,16.0,-3.0,1.0,0.0,0.0,1.0,47.0,96.0,20.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,0,1
1309,2011-11-27TEN,25.0,46.0,46.0,46.0,4,4.0,0.0,1,run,0.0,0,0,0.0,0,,,0.0,16.0,23.0,-7.0,0.0,1.0,1.0,0.0,47.0,96.0,20.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,2011-11-27IND,15.0,81.0,81.0,81.0,4,4.0,0.0,5,pass,12.0,1,0,1.0,0,5.0,7.0,0.0,19.0,27.0,-8.0,1.0,0.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,0,1,0,0,1
1311,2011-11-27SEA,77.0,133.0,133.0,133.0,4,4.0,0.0,5,pass,-9.0,1,0,1.0,0,,,1.0,17.0,20.0,-3.0,0.0,1.0,0.0,1.0,52.0,,13.0,Rain,1,0,0,0,0,0,0,0,0,0,0,0,0
1312,2011-11-27OAK,41.0,615.0,615.0,2415.0,2,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,59.0,76.0,6.0,Partly Cloudy,0,0,1,0,0,0,0,1,0,0,0,0,0
1313,2011-11-27PHI,2.0,393.0,1293.0,1293.0,3,4.0,0.0,1,pass,0.0,0,0,1.0,0,2.0,,3.0,13.0,31.0,-18.0,0.0,1.0,0.0,1.0,63.0,56.0,12.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
1314,2011-11-27PHI,70.0,226.0,226.0,226.0,4,4.0,0.0,3,pass,7.0,1,0,1.0,0,7.0,0.0,2.0,13.0,38.0,-25.0,1.0,0.0,0.0,1.0,63.0,56.0,12.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
1315,2011-11-27KC,30.0,162.0,1062.0,2862.0,1,4.0,0.0,2,pass,6.0,0,0,1.0,0,-5.0,11.0,2.0,0.0,3.0,-3.0,1.0,0.0,0.0,1.0,32.0,,5.0,Clear,0,0,0,0,0,0,0,0,1,0,0,0,1
1316,2011-11-27KC,71.0,204.0,1104.0,1104.0,3,4.0,0.0,1,run,5.0,0,0,0.0,0,,,3.0,6.0,13.0,-7.0,1.0,0.0,1.0,0.0,32.0,,5.0,Clear,0,0,0,0,1,1,0,0,0,0,0,0,0
1317,2011-11-27KC,55.0,84.0,84.0,84.0,4,4.0,0.0,7,pass,9.0,1,1,1.0,0,8.0,1.0,3.0,9.0,13.0,-4.0,1.0,0.0,0.0,1.0,32.0,,5.0,Clear,0,0,0,0,0,0,0,0,0,1,0,0,1
1318,2011-11-28NO,19.0,598.0,1498.0,3298.0,1,4.0,0.0,11,pass,9.0,0,0,1.0,0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
1319,2011-11-28NO,67.0,101.0,1001.0,1001.0,3,4.0,0.0,7,run,0.0,0,0,0.0,0,,,1.0,10.0,35.0,-25.0,0.0,1.0,1.0,0.0,,,,Dome,0,0,0,0,1,1,0,0,0,0,0,0,0
1320,2011-11-28NO,34.0,166.0,166.0,166.0,4,4.0,0.0,1,run,-1.0,0,0,0.0,0,,,2.0,42.0,24.0,18.0,0.0,1.0,1.0,0.0,,,,Dome,0,0,0,0,1,0,1,0,0,0,0,0,0
1321,2011-11-28NO,60.0,128.0,128.0,128.0,4,4.0,0.0,5,pass,0.0,1,0,1.0,0,29.0,,1.0,24.0,42.0,-18.0,0.0,1.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,1,0,0,1,0
1322,2011-12-01SEA,9.0,900.0,900.0,900.0,4,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,7.0,24.0,-17.0,1.0,0.0,1.0,0.0,38.0,,2.0,Clear,0,0,0,1,0,0,0,0,0,0,0,0,0
1323,2011-12-01SEA,26.0,69.0,69.0,69.0,4,4.0,0.0,6,pass,25.0,0,0,1.0,0,21.0,4.0,2.0,30.0,14.0,16.0,1.0,0.0,0.0,1.0,38.0,,2.0,Clear,0,0,0,0,0,0,0,0,0,0,1,1,0
1324,2011-12-04WAS,17.0,229.0,1129.0,2929.0,1,4.0,0.0,1,run,1.0,0,0,0.0,0,,,3.0,0.0,7.0,-7.0,1.0,0.0,1.0,0.0,53.0,57.0,5.0,Sunny,0,0,1,0,0,0,0,1,0,0,0,0,0
1325,2011-12-04HOU,34.0,457.0,1357.0,1357.0,3,4.0,0.0,3,pass,0.0,1,0,1.0,0,7.0,,2.0,3.0,10.0,-7.0,0.0,1.0,0.0,1.0,72.0,,,Closed Roof,0,0,0,0,0,0,0,0,1,0,0,0,1
1326,2011-12-04HOU,9.0,450.0,450.0,450.0,4,4.0,0.0,1,run,7.0,0,0,0.0,0,,,3.0,10.0,10.0,0.0,1.0,0.0,1.0,0.0,72.0,,,Closed Roof,0,0,0,0,1,0,0,1,0,0,0,0,0
1327,2011-12-04HOU,25.0,155.0,155.0,155.0,4,4.0,0.0,6,pass,0.0,1,0,1.0,0,6.0,,1.0,10.0,17.0,-7.0,0.0,1.0,0.0,1.0,72.0,,,Closed Roof,0,0,0,0,0,0,0,0,0,1,0,0,1
1328,2011-12-04TB,35.0,493.0,1393.0,3193.0,1,4.0,0.0,2,run,6.0,0,0,0.0,0,,,3.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,79.0,46.0,13.0,Cloudy,0,0,1,0,0,1,0,0,0,0,0,0,0
1329,2011-12-04TB,22.0,179.0,179.0,179.0,4,4.0,0.0,3,pass,-10.0,1,0,1.0,0,,,3.0,19.0,38.0,-19.0,0.0,1.0,0.0,1.0,79.0,46.0,13.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,2011-12-04PIT,51.0,666.0,666.0,666.0,4,4.0,0.0,1,run,1.0,0,0,0.0,0,,,3.0,7.0,34.0,-27.0,1.0,0.0,1.0,0.0,59.0,28.0,14.0,Partly Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1331,2011-12-04CHI,35.0,481.0,1381.0,3181.0,1,4.0,0.0,2,pass,0.0,0,0,1.0,0,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,79.0,17.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
1332,2011-12-04CHI,43.0,22.0,22.0,1822.0,2,4.0,0.0,3,pass,5.0,1,0,1.0,0,3.0,2.0,0.0,0.0,3.0,-3.0,1.0,0.0,0.0,1.0,46.0,79.0,17.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
1333,2011-12-04CHI,60.0,120.0,120.0,120.0,4,4.0,0.0,17,pass,0.0,0,0,1.0,0,25.0,,1.0,3.0,10.0,-7.0,0.0,1.0,0.0,1.0,46.0,79.0,17.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,1,0
1334,2011-12-04BUF,34.0,137.0,1037.0,2837.0,1,4.0,0.0,3,run,-9.0,1,0,1.0,1,,,2.0,7.0,10.0,-3.0,0.0,1.0,1.0,0.0,57.0,41.0,18.0,Mostly Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1335,2011-12-04BUF,18.0,535.0,1435.0,1435.0,3,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,17.0,10.0,7.0,1.0,0.0,1.0,0.0,57.0,41.0,18.0,Mostly Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1336,2011-12-04BUF,11.0,254.0,254.0,254.0,4,4.0,0.0,1,run,3.0,0,0,0.0,0,,,2.0,10.0,23.0,-13.0,1.0,0.0,1.0,0.0,57.0,41.0,18.0,Mostly Cloudy,0,0,0,0,1,1,0,0,0,0,0,0,0
1337,2011-12-04BUF,2.0,181.0,181.0,181.0,4,4.0,1.0,2,pass,2.0,1,0,1.0,0,2.0,0.0,2.0,10.0,23.0,-13.0,1.0,0.0,0.0,1.0,57.0,41.0,18.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
1338,2011-12-04BUF,54.0,17.0,17.0,17.0,4,4.0,0.0,10,pass,0.0,1,0,1.0,0,14.0,,0.0,17.0,23.0,-6.0,0.0,1.0,0.0,1.0,57.0,41.0,18.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
1339,2011-12-04MIA,35.0,529.0,529.0,529.0,4,4.0,0.0,3,pass,6.0,0,0,1.0,0,3.0,3.0,2.0,0.0,33.0,-33.0,1.0,0.0,0.0,1.0,80.0,49.0,22.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
1340,2011-12-04CLE,26.0,439.0,1339.0,3139.0,1,4.0,0.0,1,run,0.0,0,0,0.0,0,,,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,,30.0,Rain,1,0,0,0,1,0,1,0,0,0,0,0,0
1341,2011-12-04CLE,21.0,62.0,962.0,2762.0,1,4.0,0.0,1,run,2.0,0,0,0.0,0,,,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,54.0,,30.0,Rain,1,0,0,1,0,0,0,0,0,0,0,0,0
1342,2011-12-04CLE,22.0,269.0,269.0,269.0,4,4.0,0.0,10,pass,22.0,1,0,1.0,0,22.0,0.0,3.0,3.0,23.0,-20.0,1.0,0.0,0.0,1.0,54.0,,30.0,Rain,1,0,0,0,0,0,0,0,0,0,1,1,0
1343,2011-12-04SF,42.0,445.0,445.0,445.0,4,4.0,0.0,12,pass,-7.0,1,0,1.0,0,,,3.0,0.0,26.0,-26.0,0.0,1.0,0.0,1.0,53.0,48.0,2.0,Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,2011-12-04NO,61.0,188.0,188.0,188.0,4,4.0,0.0,2,pass,0.0,1,0,1.0,0,6.0,,3.0,38.0,52.0,-14.0,0.0,1.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
1345,2011-12-04NO,29.0,73.0,73.0,73.0,4,4.0,0.0,1,run,0.0,0,0,0.0,0,,,2.0,52.0,38.0,14.0,0.0,1.0,1.0,0.0,,,,Dome,0,0,0,0,1,0,1,0,0,0,0,0,0
1346,2011-12-05JAC,30.0,667.0,667.0,667.0,4,4.0,0.0,12,run,0.0,0,0,0.0,0,,,2.0,14.0,31.0,-17.0,0.0,1.0,1.0,0.0,67.0,81.0,6.0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,2011-12-05JAC,43.0,116.0,116.0,116.0,4,4.0,0.0,10,pass,-11.0,1,0,1.0,0,,,2.0,14.0,38.0,-24.0,0.0,1.0,0.0,1.0,67.0,81.0,6.0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,2011-12-08PIT,1.0,647.0,647.0,647.0,4,4.0,1.0,1,run,0.0,0,0,0.0,0,,,3.0,7.0,3.0,4.0,0.0,1.0,1.0,0.0,31.0,74.0,6.0,Fair,0,0,0,1,0,0,0,0,0,0,0,0,0
1349,2011-12-08PIT,33.0,7.0,7.0,7.0,4,4.0,0.0,9,pass,-6.0,1,0,1.0,0,,,1.0,3.0,14.0,-11.0,0.0,1.0,0.0,1.0,31.0,74.0,6.0,Fair,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,2011-12-11TEN,36.0,209.0,209.0,209.0,4,4.0,0.0,1,run,3.0,0,0,0.0,0,,,3.0,17.0,22.0,-5.0,1.0,0.0,1.0,0.0,41.0,44.0,7.0,Sunny,0,0,1,0,0,1,0,0,0,0,0,0,0
1351,2011-12-11TEN,24.0,152.0,152.0,152.0,4,4.0,0.0,1,run,0.0,0,0,0.0,0,,,2.0,17.0,22.0,-5.0,0.0,1.0,1.0,0.0,41.0,44.0,7.0,Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
1352,2011-12-11JAC,36.0,659.0,1559.0,3359.0,1,4.0,0.0,1,pass,28.0,0,0,1.0,0,19.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,80.0,12.0,Chance Rain,0,0,0,0,0,0,0,0,0,0,1,1,0
1353,2011-12-11JAC,45.0,452.0,452.0,452.0,4,4.0,0.0,3,pass,0.0,1,0,1.0,0,5.0,,1.0,14.0,33.0,-19.0,0.0,1.0,0.0,1.0,58.0,80.0,12.0,Chance Rain,0,0,0,0,0,0,0,0,0,1,0,0,1
1354,2011-12-11MIA,48.0,120.0,120.0,1920.0,2,4.0,0.0,1,run,0.0,0,0,0.0,0,,,2.0,7.0,24.0,-17.0,0.0,1.0,1.0,0.0,75.0,83.0,11.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1355,2011-12-11MIA,53.0,868.0,868.0,868.0,4,4.0,0.0,1,run,0.0,0,0,0.0,0,,,3.0,10.0,24.0,-14.0,0.0,1.0,1.0,0.0,75.0,83.0,11.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,2011-12-11MIA,20.0,257.0,257.0,257.0,4,4.0,0.0,19,pass,-10.0,1,0,1.0,0,,,2.0,10.0,26.0,-16.0,0.0,1.0,0.0,1.0,75.0,83.0,11.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,2011-12-11CAR,27.0,217.0,217.0,217.0,4,4.0,0.0,5,pass,0.0,1,0,1.0,0,24.0,,2.0,23.0,31.0,-8.0,0.0,1.0,0.0,1.0,43.0,45.0,10.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,1,0
1358,2011-12-11DET,23.0,562.0,562.0,562.0,4,4.0,0.0,2,run,5.0,1,0,0.0,0,,,2.0,21.0,32.0,-11.0,1.0,0.0,1.0,0.0,68.0,,,Dome,0,0,0,0,1,1,0,0,0,0,0,0,0
1359,2011-12-11DET,58.0,127.0,127.0,127.0,4,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,28.0,32.0,-4.0,1.0,0.0,1.0,0.0,68.0,,,Dome,0,0,0,0,1,0,0,1,0,0,0,0,0
1360,2011-12-11DET,12.0,26.0,26.0,26.0,4,4.0,0.0,6,run,10.0,1,0,0.0,0,,,0.0,28.0,32.0,-4.0,1.0,0.0,1.0,0.0,68.0,,,Dome,0,0,0,1,0,0,0,0,0,0,0,0,0
1361,2011-12-11NYJ,32.0,695.0,695.0,695.0,4,4.0,0.0,4,pass,-13.0,1,0,1.0,0,,,3.0,35.0,10.0,25.0,0.0,1.0,0.0,1.0,37.0,35.0,5.0,Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,2011-12-11NYJ,13.0,573.0,573.0,573.0,4,4.0,0.0,10,pass,0.0,1,0,1.0,0,13.0,,0.0,10.0,35.0,-25.0,0.0,1.0,0.0,1.0,37.0,35.0,5.0,Sunny,0,0,0,0,0,0,0,0,0,0,1,0,1
1363,2011-12-11CIN,35.0,309.0,309.0,2109.0,2,4.0,0.0,3,pass,11.0,1,0,1.0,0,5.0,6.0,2.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,34.0,47.0,4.0,Sunny,0,0,0,0,0,0,0,0,0,1,0,0,1
1364,2011-12-11CIN,32.0,824.0,824.0,824.0,4,4.0,0.0,2,pass,-20.0,1,0,1.0,0,,,3.0,10.0,19.0,-9.0,0.0,1.0,0.0,1.0,34.0,47.0,4.0,Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,2011-12-11BAL,40.0,446.0,446.0,2246.0,2,4.0,0.0,3,pass,12.0,0,0,1.0,0,12.0,0.0,3.0,0.0,17.0,-17.0,1.0,0.0,0.0,1.0,43.0,34.0,2.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
1366,2011-12-11BAL,42.0,598.0,598.0,598.0,4,4.0,0.0,1,run,-2.0,0,0,0.0,0,,,3.0,24.0,3.0,21.0,0.0,1.0,1.0,0.0,43.0,34.0,2.0,Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
1367,2011-12-11BAL,20.0,417.0,417.0,417.0,4,4.0,0.0,10,pass,12.0,1,0,1.0,0,12.0,0.0,3.0,3.0,24.0,-21.0,1.0,0.0,0.0,1.0,43.0,34.0,2.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
1368,2011-12-11BAL,3.0,323.0,323.0,323.0,4,4.0,1.0,3,pass,0.0,1,0,1.0,0,3.0,,3.0,3.0,24.0,-21.0,0.0,1.0,0.0,1.0,43.0,34.0,2.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
1369,2011-12-11BAL,22.0,29.0,29.0,29.0,4,4.0,0.0,1,pass,9.0,1,1,1.0,0,9.0,0.0,0.0,3.0,24.0,-21.0,1.0,0.0,0.0,1.0,43.0,34.0,2.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
1370,2011-12-11ARI,38.0,531.0,1431.0,3231.0,1,4.0,0.0,5,pass,9.0,1,0,1.0,0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
1371,2011-12-11ARI,59.0,130.0,130.0,130.0,4,4.0,0.0,1,pass,0.0,1,0,1.0,0,11.0,,0.0,19.0,21.0,-2.0,0.0,1.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
1372,2011-12-11SD,70.0,513.0,1413.0,1413.0,3,4.0,0.0,2,run,10.0,0,0,0.0,0,,,3.0,16.0,9.0,7.0,1.0,0.0,1.0,0.0,59.0,61.0,5.0,Cloudy,0,0,1,0,0,1,0,0,0,0,0,0,0
1373,2011-12-11SD,25.0,73.0,973.0,973.0,3,4.0,0.0,5,run,2.0,1,0,1.0,1,,,3.0,9.0,29.0,-20.0,0.0,1.0,1.0,0.0,59.0,61.0,5.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1374,2011-12-11SD,13.0,276.0,276.0,276.0,4,4.0,0.0,9,pass,0.0,1,0,1.0,0,13.0,,1.0,9.0,36.0,-27.0,0.0,1.0,0.0,1.0,59.0,61.0,5.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
1375,2011-12-11GB,72.0,352.0,352.0,2152.0,2,4.0,0.0,2,pass,0.0,0,0,1.0,0,1.0,,2.0,0.0,31.0,-31.0,0.0,1.0,0.0,1.0,43.0,55.0,15.0,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,2011-12-11GB,42.0,411.0,411.0,411.0,4,4.0,0.0,12,pass,17.0,1,0,1.0,0,17.0,0.0,2.0,9.0,46.0,-37.0,1.0,0.0,0.0,1.0,43.0,55.0,15.0,Clear,0,0,0,0,0,0,0,0,0,1,0,1,0
1377,2011-12-11DAL,37.0,504.0,504.0,504.0,4,4.0,0.0,3,pass,15.0,1,0,1.0,0,14.0,1.0,2.0,22.0,27.0,-5.0,1.0,0.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,0,1,0,0,1
1378,2011-12-12SEA,36.0,370.0,370.0,2170.0,2,4.0,0.0,1,pass,0.0,0,0,1.0,0,20.0,,3.0,3.0,9.0,-6.0,0.0,1.0,0.0,1.0,40.0,,7.0,Clear,0,0,0,0,0,0,0,0,0,0,1,1,0
1379,2011-12-12SEA,70.0,120.0,120.0,120.0,4,4.0,0.0,3,pass,12.0,1,0,1.0,0,6.0,6.0,1.0,13.0,29.0,-16.0,1.0,0.0,0.0,1.0,40.0,,7.0,Clear,0,0,0,0,0,0,0,0,1,0,0,0,1
1380,2011-12-12SEA,51.0,17.0,17.0,17.0,4,4.0,0.0,16,run,9.0,1,1,0.0,0,,,0.0,13.0,29.0,-16.0,0.0,1.0,1.0,0.0,40.0,,7.0,Clear,0,0,0,0,1,0,0,1,0,0,0,0,0
1381,2011-12-15ATL,18.0,201.0,201.0,201.0,4,4.0,0.0,10,run,3.0,1,0,0.0,0,,,3.0,40.0,6.0,34.0,0.0,1.0,1.0,0.0,60.0,,,Dome,0,0,0,0,1,1,0,0,0,0,0,0,0
1382,2011-12-17TB,56.0,436.0,436.0,436.0,4,4.0,0.0,9,pass,14.0,1,0,1.0,0,4.0,10.0,2.0,14.0,31.0,-17.0,1.0,0.0,0.0,1.0,66.0,78.0,3.0,Clear,0,0,0,0,0,0,0,0,0,1,0,0,1
1383,2011-12-17TB,44.0,354.0,354.0,354.0,4,4.0,0.0,12,pass,0.0,1,0,1.0,0,22.0,,2.0,14.0,31.0,-17.0,0.0,1.0,0.0,1.0,66.0,78.0,3.0,Clear,0,0,0,0,0,0,0,0,1,0,0,1,0
1384,2011-12-17TB,82.0,121.0,121.0,121.0,4,4.0,0.0,12,pass,0.0,1,0,1.0,0,22.0,,2.0,14.0,31.0,-17.0,0.0,1.0,0.0,1.0,66.0,78.0,3.0,Clear,0,0,0,0,0,0,0,0,0,0,1,1,0
1385,2011-12-17TB,13.0,97.0,97.0,97.0,4,4.0,0.0,6,run,8.0,0,0,0.0,0,,,2.0,31.0,14.0,17.0,1.0,0.0,1.0,0.0,66.0,78.0,3.0,Clear,0,0,1,0,0,1,0,0,0,0,0,0,0
1386,2011-12-18IND,6.0,84.0,84.0,84.0,4,4.0,0.0,4,pass,0.0,1,0,1.0,0,6.0,,0.0,13.0,26.0,-13.0,0.0,1.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,1,0,0,0,1
1387,2011-12-18NYG,41.0,90.0,990.0,2790.0,1,4.0,0.0,1,pass,7.0,0,0,1.0,0,6.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,29.0,34.0,9.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
1388,2011-12-18NYG,32.0,67.0,67.0,1867.0,2,4.0,0.0,1,pass,0.0,0,0,1.0,0,30.0,,2.0,17.0,0.0,17.0,0.0,1.0,0.0,1.0,29.0,34.0,9.0,Sunny,0,0,0,0,0,0,0,0,0,0,1,1,0
1389,2011-12-18NYG,12.0,541.0,541.0,541.0,4,4.0,1.0,12,pass,-13.0,1,0,1.0,0,,,3.0,3.0,23.0,-20.0,0.0,1.0,0.0,1.0,29.0,34.0,9.0,Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2011-12-18CHI,30.0,316.0,316.0,316.0,4,4.0,0.0,7,pass,0.0,0,0,1.0,0,25.0,,3.0,30.0,13.0,17.0,0.0,1.0,0.0,1.0,39.0,65.0,5.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,1,0
1391,2011-12-18CHI,35.0,120.0,120.0,120.0,4,4.0,0.0,8,run,5.0,0,0,0.0,0,,,3.0,36.0,13.0,23.0,0.0,1.0,1.0,0.0,39.0,65.0,5.0,Sunny,0,0,1,0,0,0,0,1,0,0,0,0,0
1392,2011-12-18BUF,34.0,439.0,1339.0,1339.0,3,4.0,0.0,1,pass,13.0,0,0,1.0,0,5.0,8.0,3.0,20.0,7.0,13.0,0.0,1.0,0.0,1.0,31.0,64.0,12.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
1393,2011-12-18BUF,5.0,398.0,398.0,398.0,4,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,7.0,23.0,-16.0,1.0,0.0,1.0,0.0,31.0,64.0,12.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1394,2011-12-18STL,42.0,83.0,83.0,1883.0,2,4.0,0.0,1,run,-1.0,0,0,0.0,0,,,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,60.0,,,Dome,0,0,1,0,0,0,0,1,0,0,0,0,0
1395,2011-12-18MIN,23.0,120.0,120.0,120.0,4,4.0,0.0,1,run,-1.0,0,0,0.0,0,,,2.0,42.0,20.0,22.0,0.0,1.0,1.0,0.0,66.0,,,Dome,0,0,1,0,0,0,1,0,0,0,0,0,0
1396,2011-12-18MIN,43.0,24.0,24.0,24.0,4,4.0,0.0,1,pass,0.0,1,0,1.0,0,38.0,,1.0,20.0,42.0,-22.0,0.0,1.0,0.0,1.0,66.0,,,Dome,0,0,0,0,0,0,0,0,0,0,1,1,0
1397,2011-12-18MIN,35.0,5.0,5.0,5.0,4,4.0,0.0,3,pass,0.0,1,0,1.0,0,35.0,,1.0,20.0,42.0,-22.0,0.0,1.0,0.0,1.0,66.0,,,Dome,0,0,0,0,0,0,0,0,1,0,0,1,0
1398,2011-12-18KC,3.0,219.0,219.0,2019.0,2,4.0,0.0,1,run,0.0,0,0,0.0,0,,,2.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,50.0,58.0,10.0,Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
1399,2011-12-18KC,39.0,896.0,896.0,896.0,4,4.0,0.0,8,pass,0.0,1,0,1.0,0,17.0,,3.0,7.0,9.0,-2.0,0.0,1.0,0.0,1.0,50.0,58.0,10.0,Sunny,0,0,0,0,0,0,0,0,0,0,1,1,0
1400,2011-12-18OAK,24.0,541.0,1441.0,3241.0,1,4.0,0.0,1,pass,0.0,0,0,1.0,0,24.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,84.0,1.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,1,0
1401,2011-12-18OAK,39.0,84.0,984.0,984.0,3,4.0,0.0,1,run,0.0,0,0,0.0,0,,,3.0,14.0,17.0,-3.0,0.0,1.0,1.0,0.0,50.0,84.0,1.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1402,2011-12-18OAK,8.0,336.0,336.0,336.0,4,4.0,0.0,2,run,5.0,1,0,0.0,0,,,2.0,14.0,26.0,-12.0,1.0,0.0,1.0,0.0,50.0,84.0,1.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
1403,2011-12-18PHI,25.0,76.0,76.0,76.0,4,4.0,0.0,6,pass,0.0,0,0,1.0,0,20.0,,3.0,19.0,44.0,-25.0,0.0,1.0,0.0,1.0,35.0,41.0,9.0,Sunny,0,0,0,0,0,0,0,0,0,0,1,1,0
1404,2011-12-18DEN,31.0,136.0,136.0,1936.0,2,4.0,0.0,1,pass,25.0,0,0,1.0,0,4.0,21.0,1.0,17.0,16.0,1.0,1.0,0.0,0.0,1.0,63.0,16.0,3.0,Mostly Sunny,0,0,0,0,0,0,0,0,0,0,1,0,1
1405,2011-12-18DEN,37.0,149.0,149.0,149.0,4,4.0,0.0,17,pass,-28.0,1,0,1.0,0,,,1.0,23.0,41.0,-18.0,0.0,1.0,0.0,1.0,63.0,16.0,3.0,Mostly Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,2011-12-18DEN,27.0,73.0,73.0,73.0,4,4.0,0.0,3,run,-2.0,0,0,0.0,0,,,2.0,41.0,23.0,18.0,0.0,1.0,1.0,0.0,63.0,16.0,3.0,Mostly Sunny,0,0,0,0,1,1,0,0,0,0,0,0,0
1407,2011-12-18DEN,66.0,44.0,44.0,44.0,4,4.0,0.0,5,pass,0.0,1,0,1.0,0,16.0,,0.0,23.0,41.0,-18.0,0.0,1.0,0.0,1.0,63.0,16.0,3.0,Mostly Sunny,0,0,0,0,0,0,0,0,1,0,0,1,0
